No,Year_of_survey,District,lat,lon,CBSD_Severity,CBSD_Incidence,CMD_Mean_Severity ,CMD Incidence,Adult_Whitefly_Population,Mean_adult_whitefly_per_Plant
377,2008,Pader,2.90187,33.13306,0,0,0,0,261,17.4
378,2008,Pader,2.92964,33.19711,0,0,3.28,96.7,9,0.6
379,2008,Pader,2.93248,33.23427,0,0,2.94,60,18,1.2
380,2008,Pader,2.97053,33.31685,0,0,0,0,1,0.1
381,2008,Pader,2.9182,33.36413,0,0,3.62,43.3,0,0
382,2008,Pader,2.90022,33.35943,0,0,3.14,46.7,9,0.6
383,2008,Pader,2.88195,33.09409,0,0,0,0,1,0.1
384,2008,Pader,2.8158,33.11233,0,0,3.3,76.7,2,0.1
385,2008,Pader,2.61455,32.91827,0,0,3.35,86.7,3,0.2
386,2008,Pader,2.65961,32.97048,0,0,0,0,5,0.3
387,2008,Pallisa,1.0049,32.4932,0,0,2.33,10,27,1.8
388,2008,Pallisa,1.0736,33.4404,0,0,0,0,28,1.9
389,2008,Pallisa,1.0229,33.4432,0,0,2.44,56.7,23,1.5
390,2008,Pallisa,1.0529,33.4459,0,0,0,0,23,1.5
391,2008,Pallisa,0.0023,33.4755,0,0,0,0,45,3
392,2008,Pallisa,0.0423,33.4755,0,0,2.53,56.7,38,2.5
393,2008,Pallisa,1.0023,33.4637,0,0,2.46,43.3,16,1.1
394,2008,Pallisa,1.0049,33.5347,0,0,2,100,17,1.1
395,2008,Pallisa,1.0039,33.5429,0,0,2.58,40,27,1.8
396,2008,Pallisa,1.0332,34.0403,0,0,0,0,5,0.3
397,2008,Pallisa,1.0307,34.0248,0,0,2.23,73.3,90,6
398,2008,Pallisa,1.0437,34.0552,0,0,0,0,18,1.2
399,2008,Pallisa,1.20255,33.68282,3,100,0,0,159,10.6
400,2008,Pallisa,1.22869,33.64158,2,100,0,0,232,15.5
401,2008,Pallisa,1.25859,33.59118,3.7,100,0,0,229,15.3
402,2008,Pallisa,1.26993,33.66385,2,86.7,0,0,69,4.6
403,2008,Pallisa,1.28498,33.70498,2,100,0,0,39,2.6
404,2008,Pallisa,1.26293,33.75014,2,100,2,16.7,123,8.2
405,2008,Pallisa,1.22121,33.776,2,100,0,0,85,5.7
406,2008,Pallisa,1.22117,33.81489,2,100,2,3.3,364,24.3
407,2008,Rakai,0.81145,31.50226,0,0,2,6.7,126,8.4
408,2008,Rakai,0.88577,31.4978,0,0,2,10,49,3.3
409,2008,Rakai,0.9235,31.42828,0,0,2,16.7,110,7.3
410,2008,Rakai,0.9835,31.41928,0,0,0,0,8,0.5
411,2008,Rakai,0.97709,31.41842,0,0,2.29,56.7,459,30.6
412,2008,Soroti,1.7153,33.65561,0,0,2,3.3,8,0.5
413,2008,Soroti,1.71221,33.70989,0,0,0,0,24,1.6
414,2008,Soroti,1.7949,33.2032,0,0,0,0,3,0.2
415,2008,Soroti,1.76141,33.59545,0,0,0,0,2,0.1
416,2008,Soroti,1.66994,33.58051,0,0,0,0,7,0.5
417,2008,Soroti,1.58706,33.50477,2,100,2,3.3,21,1.4
418,2008,Soroti,1.50301,33.52066,2.1,100,0,0,150,10
419,2008,Soroti,1.50446,33.54887,2,100,2,0,18,1.2
420,2008,Soroti,1.83308,33.48871,0,0,2.33,10,42,2.8
421,2008,Soroti,1.819,33.28723,0,0,2.6,16.7,3,0.2
422,2008,Soroti,1.87696,33.25715,0,0,3.33,100,157,10.5
423,2008,Soroti,1.84787,33.24166,0,0,0,0,4,0.3
424,2008,Soroti,1.79552,33.1777,0,0,2.97,100,37,2.5
425,2008,Soroti,1.758,33.15718,0,0,4,100,0,0
426,2008,Soroti,1.72281,33.13831,0,0,0,0,107,7.1
427,2008,Soroti,1.68653,33.07078,0,0,2.39,76.7,95,6.3
428,2008,Soroti,1.68036,33.02431,0,0,2,13.3,192,12.8
429,2008,Soroti,1.74361,33.31507,0,0,2,13.3,49,3.3
430,2008,Soroti,1.83894,33.41749,0,0,2,6.7,70,4.7
431,2008,Soroti,1.82672,33.50226,0,0,2,3.3,86,5.7
432,2008,Tororo,0.5057,34.1034,0,0,0,0,0,0
433,2008,Tororo,0.4517,34.101,0,0,2.46,86.7,73,4.9
434,2008,Tororo,0.4425,34.101,0,0,2.33,10,162,10.8
435,2008,Tororo,0.2507,34.2507,2.7,100,2.35,76.7,88,5.9
436,2008,Tororo,0.4353,34.0358,0,0,2.43,100,455,30.3
437,2008,Tororo,0.5057,34.1034,0,0,3.11,60,29,1.9
438,2008,Tororo,0.3453,34.0358,0,0,2.43,100,75,5
439,2008,Tororo,0.2047,34.0312,2.7,100,2.5,46.7,199,13.3
440,2008,Tororo,0.2348,34.043,2,83.3,2.27,40,32,2.1
441,2008,Tororo,0.2225,34.0438,0,0,2.2,56.7,170,11.3
442,2008,Tororo,0.2543,34.0484,0,0,2.77,100,1705,113.7
443,2008,Tororo,0.2507,34.2507,0,0,2.42,63.3,73,4.9
444,2008,Tororo,0.2145,34.041,2.9,100,2.76,70,73,4.9
445,2008,Tororo,0.2709,34.051,2,6.7,2.86,46.7,26,1.7
446,2008,Tororo,0.2845,34.0125,2,100,2.18,56.7,99,6.6
447,2008,Tororo,0.2819,34.0203,2.3,93.3,3,100,8,0.5
448,2008,Tororo,0.2823,34.0339,2.6,50,2.43,46.7,185,12.3
449,2008,Tororo,0.2844,34.0126,0,0,2.75,26.7,0,0
450,2008,Tororo,0.2953,33.5943,2.1,100,0,0,2709,180.6
451,2008,Tororo,0.3035,33.5824,2.1,76.7,2.46,80,790,52.7
452,2008,Wakiso,0.55003,32.61517,2.1,90,0,0,96,6.4
453,2008,Wakiso,0.55914,32.60719,2,3.3,0,0,6,0.4
454,2008,Wakiso,0.57246,33.42894,2.6,76.7,2.4,16.7,315,21
455,2008,Wakiso,0.52465,32.66212,2,73.3,0,0,113,7.5
456,2008,Wakiso,0.57434,32.56771,2.2,90,0,0,9,0.6
457,2008,Wakiso,0.55898,32.56312,2,36.7,0,0,131,8.7
458,2008,Wakiso,0.49634,32.54924,2.1,40,2.67,10,53,3.5
459,2008,Wakiso,0.45794,32.51586,2,13.3,0,0,71,4.7
460,2008,Wakiso,0.52873,32.65115,0,0,0,0,13,0.9
461,2008,Wakiso,0.4126,32.49486,0,0,2,0,33,2.2
462,2008,Wakiso,0.40202,32.4875,0,0,0,0,100,6.7
463,2008,Wakiso,0.51981,32.27169,2,23.3,2,3.3,67,4.5
464,2008,Wakiso,0.39436,32.47254,2,76.7,0,0,36,2.4
465,2008,Wakiso,0.42175,32.38293,2,10,0,0,31,2.1
466,2008,Wakiso,0.51476,32.28365,2,13.3,0,0,294,19.6
467,2008,Wakiso,0.52474,32.26052,0,0,2,3.3,19,1.3
468,2008,Wakiso,0.54384,32.63131,2,73.3,0,0,33,2.2
469,2008,Wakiso,0.54213,32.25425,2,23.3,2.33,10,63,4.2
470,2008,Wakiso,0.54013,32.24425,2,16.7,0,0,50,3.3
471,2008,Wakiso,0.50621,32.29425,2,100,2,6.7,107,7.1
472,2008,Yumbe,3.47501,31.35762,0,0,2.58,40,6,0.4
473,2008,Yumbe,3.48893,31.28565,0,0,3,83.3,10,0.7
474,2008,Yumbe,3.49972,31.32102,0,0,0,0,22,1.5
475,2008,Yumbe,3.48266,31.35218,0,0,2.9,66.7,14,0.9
476,2008,Yumbe,3.50564,31.26692,0,0,3.21,93.3,16,1.1
477,2008,Yumbe,3.52885,31.25623,0,0,0,0,29,1.9
478,2008,Yumbe,3.56034,31.24453,0,0,3.22,90,15,1
479,2008,Yumbe,3.59255,31.23944,0,0,2.42,86.7,4,0.3
480,2008,Yumbe,3.42739,31.27199,0,0,2,13.3,58,3.9
481,2008,Yumbe,3.40803,31.29427,0,0,3,36.7,36,2.4
482,2008,Yumbe,3.38897,31.2836,0,0,3,6.7,18,1.2
483,2008,Yumbe,3.38897,31.2836,2.6,63.3,0,0,16,1.1
484,2008,Yumbe,3.38577,31.24939,0,0,3,43.3,35,2.3
485,2008,Yumbe,3.36864,31.26228,0,0,2.92,40,6,0.4
486,2008,Yumbe,3.34768,31.27184,2.1,60,0,0,19,1.3
487,2008,Yumbe,3.30948,31.33019,0,0,2.82,93.3,20,1.3
488,2008,Yumbe,3.30114,31.34133,0,0,0,0,13,0.9
489,2008,Yumbe,3.4495,31.16521,0,0,0,0,3,0.2
490,2008,Yumbe,3.42627,31.16452,0,0,3,76.7,7,0.5
491,2008,Yumbe,3.4244,31.13608,0,0,2.75,40,14,0.9
492,2009,Amuria,1.94401,33.63545,0,0,0,0,234,7.8
493,2009,Amuria,0.0446,33.64004,0,0,3,10,263,8.766666667
494,2009,Amuria,2.488,33.59678,0,0,2,6.7,119,3.966666667
495,2009,Amuria,2.05942,33.55889,0,0,0,0,470,15.66666667
496,2009,Amuria,2.05212,33.51065,2.9,100,0,0,658,21.93333333
497,2009,Amuria,2.0427,33.46581,0,0,0,0,768,25.6
498,2009,Amuria,2.05471,33.41777,0,0,0,0,404,13.46666667
499,2009,Amuria,2.08931,33.34871,0,0,2.55,33.3,1686,56.2
500,2009,Amuria,2.18665,33.57746,0,0,2.76,96.7,843,28.1
501,2009,Amuria,2.18447,33.71587,0,0,2.5,6.7,1768,58.93333333
502,2009,Amuria,2.05455,33.71139,0,0,2.5,33.3,772,25.73333333
503,2009,Amuria,2.04839,33.75599,0,0,0,0,29,0.966666667
504,2009,Amuria,1.98041,33.80913,2.7,36.7,0,0,839,27.96666667
505,2009,Amuria,1.86406,33.77041,0,0,0,0,3641,121.3666667
506,2009,Amuria,1.97886,33.69896,0,0,0,0,1003,33.43333333
507,2009,Apac,2.19752,32.86072,0,0,3.07,96.7,295,9.833333333
508,2009,Apac,2.14165,32.82867,0,0,3.12,83.3,217,7.233333333
509,2009,Apac,2.11346,32.77631,0,0,3.04,86.7,264,8.8
510,2009,Apac,2.04942,32.75169,0,0,0,0,81,2.7
511,2009,Apac,1.95651,32.74427,0,0,2,3.3,558,18.6
512,2009,Apac,1.9031,32.77707,0,0,3.07,50,1009,33.63333333
513,2009,Apac,1.8749,32.80106,0,0,2.72,100,2615,87.16666667
514,2009,Apac,1.89032,32.85688,0,0,3.47,100,524,17.46666667
515,2009,Apac,1.89595,32.5425,0,0,3.22,90,482,16.06666667
516,2009,Apac,1.96339,32.53297,0,0,2.74,90,166,5.533333333
517,2009,Apac,1.95365,32.43285,0,0,2.71,93.3,98,3.266666667
518,2009,Apac,1.87141,32.36414,0,0,3.04,86.7,375,12.5
519,2009,Apac,2.05775,32.41998,0,0,3.14,10,90,3
520,2009,Apac,2.16105,32.56637,0,0,0,0,63,2.1
521,2009,Apac,2.17283,32.62427,0,0,2,6.7,161,5.366666667
522,2009,Bugiri,0.54087,33.75125,0,0,2.33,30,456,15.2
523,2009,Bugiri,0.50031,33.76108,0,0,3,33.3,255,8.5
524,2009,Bugiri,0.45395,33.77029,2.6,16.7,2.5,83.3,635,21.16666667
525,2009,Bugiri,0.39968,33.81236,0,0,0,0,1763,58.76666667
526,2009,Bugiri,0.36267,33.85179,3.1,100,2.6,33.3,113,3.766666667
527,2009,Bugiri,0.33325,33.87093,2,60,2.64,26.7,2001,66.7
528,2009,Bugiri,0.2929,33.85033,2.7,90,2.44,50,1665,55.5
529,2009,Bugiri,0.35756,33.74368,2.3,40,2.63,53.3,377,12.56666667
530,2009,Bugiri,0.49281,33.71382,2.8,30,2.77,56.7,47,1.566666667
531,2009,Bugiri,0.50167,33.69381,0,0,2.32,73.3,333,11.1
532,2009,Bugiri,0.55488,33.68882,2.5,36.7,0,100,224,7.466666667
533,2009,Bugiri,0.60776,33.68042,2,6.7,3.8,100,115,3.833333333
534,2009,Bugiri,0.58219,33.73612,2.4,76.7,0,0,343,11.43333333
535,2009,Bugiri,0.52697,33.84824,2.5,70,0,0,66,2.2
536,2009,Bugiri,0.53723,33.98982,2.1,66.7,2.31,63.3,68,2.266666667
537,2009,Bukwo,1.28134,34.75584,0,0,3.13,76.7,6,0.2
538,2009,Bukwo,1.27093,34.7624,0,0,3,3.3,68,2.266666667
539,2009,Bukwo,1.26846,34.76095,0,0,2.56,60,118,3.933333333
540,2009,Bukwo,1.26549,34.76606,0,0,0,0,467,15.56666667
541,2009,Bukwo,1.28209,34.77103,0,0,2.5,20,41,1.366666667
542,2009,Bukwo,1.26634,34.78475,0,0,2.63,26.7,326,10.86666667
543,2009,Bukwo,1.23083,34.75516,0,0,3.62,43.3,14,0.466666667
544,2009,Bukwo,1.22494,34.75346,0,0,0,0,14,0.466666667
545,2009,Bukwo,1.2366,34.75031,0,0,3,3.3,30,1
546,2009,Bukwo,1.26653,34.73543,0,0,3.33,10,67,2.233333333
547,2009,Bukwo,1.30222,34.75201,0,0,0,0,13,0.433333333
548,2009,Bukwo,1.30806,34.75087,0,0,2.67,13.3,86,2.866666667
549,2009,Bukwo,1.30395,34.75314,0,0,2,3.3,1,0.033333333
550,2009,Bukwo,1.32329,34.78899,0,0,4.29,23.3,689,22.96666667
551,2009,Bukwo,1.32461,34.78563,0,0,2.5,6.7,44,1.466666667
552,2009,Busia,0.44504,34.00103,0,0,3.26,76.7,304,10.13333333
553,2009,Busia,0.39568,34.07539,2.9,90,2.64,36.7,39,1.3
554,2009,Busia,0.35075,34.06199,2.4,76.7,2.84,63.3,546,18.2
555,2009,Busia,0.33363,34.01048,2.9,100,3.3,33.3,545,18.16666667
556,2009,Busia,0.29854,33.9935,3,90,2.95,63.3,493,16.43333333
557,2009,Busia,0.30387,33.9565,2.3,93.3,2.58,40,199,6.633333333
558,2009,Busia,0.25611,33.94669,2.9,90,2.86,23.3,139,4.633333333
559,2009,Busia,0.26555,33.92527,3.2,96.7,2.71,23.3,359,11.96666667
560,2009,Busia,0.32288,33.9044,2.3,46.7,0,70,588,19.6
561,2009,Busia,0.35482,33.98918,2.3,30,3.3,90,626,20.86666667
562,2009,Busia,0.38998,33.97538,2.5,13.3,0,93.3,6358,211.9333333
563,2009,Busia,0.45621,33.99002,2.7,100,2.86,70,227,7.566666667
564,2009,Busia,0.46156,33.94201,2.2,93.3,3,63.3,36,1.2
565,2009,Busia,0.55698,34.03593,2.6,100,0,0,57,1.9
566,2009,Busia,0.4963,34.10492,2.4,16.7,3,53.3,179,5.966666667
567,2009,Iganga,0.86507,33.50188,0,0,0,0,606,20.2
568,2009,Iganga,0.78152,33.47826,0,0,2,100,36,1.2
569,2009,Iganga,0.81977,33.21336,0,0,2,3.3,274,9.133333333
570,2009,Iganga,0.75345,33.46855,0,0,2,6.7,523,17.43333333
571,2009,Iganga,0.72421,33.48388,0,0,0,0,1591,53.03333333
572,2009,Iganga,0.62931,33.47199,0,0,2.25,66.7,21,0.7
573,2009,Iganga,0.63517,33.52394,0,0,2.75,93.3,126,4.2
574,2009,Iganga,0.62193,33.63285,0,0,0,0,65,2.166666667
575,2009,Iganga,0.62768,33.58968,0,0,0,0,55,1.833333333
576,2009,Iganga,0.61708,33.44949,2,23.3,0,0,203,6.766666667
577,2009,Iganga,0.65218,33.40666,0,0,0,0,16,0.533333333
578,2009,Iganga,0.68036,33.37697,0,0,3.13,100,133,4.433333333
579,2009,Iganga,0.75531,33.33905,0,0,0,0,373,12.43333333
580,2009,Iganga,0.73274,33.25274,0,0,2.89,93.3,80,2.666666667
581,2009,Iganga,0.69881,33.31015,0,0,0,0,20,0.666666667
582,2009,Kaberamaido,1.9146,33.3863,2.1,26.7,2,6.7,2835,94.5
583,2009,Kaberamaido,1.89395,33.22616,0,0,0,0,704,23.46666667
584,2009,Kaberamaido,1.86678,33.27854,0,0,0,0,45,1.5
585,2009,Kaberamaido,1.84398,33.29486,2,10,2,6.7,1163,38.76666667
586,2009,Kaberamaido,1.83948,33.39572,0,0,2.4,36.7,2460,82
587,2009,Kaberamaido,1.74636,33.31532,0,0,2,13.3,408,13.6
588,2009,Kaberamaido,1.73066,33.26221,0,0,2,6.7,1343,44.76666667
589,2009,Kaberamaido,1.7858,33.1643,0,0,0,0,458,15.26666667
590,2009,Kaberamaido,1.87462,33.17291,0,0,2.89,30,57,1.9
591,2009,Kaberamaido,1.70708,33.10048,2,100,0,0,43,1.433333333
592,2009,Kaberamaido,1.68079,33.03315,0,0,2,6.7,1604,53.46666667
593,2009,Kaberamaido,1.67332,32.9997,0,0,2,10,3691,123.0333333
594,2009,Kaberamaido,1.69333,33.02243,0,0,2,6.7,964,32.13333333
595,2009,Kaberamaido,1.71656,33.16152,0,0,2.14,23.3,343,11.43333333
596,2009,Kaberamaido,1.67785,33.16818,2,63.3,0,0,444,14.8
597,2009,Kamuli,0.6726,33.16597,2.2,76.7,2,16.7,773,25.76666667
598,2009,Kamuli,0.73126,33.15348,2.3,53.3,0,0,35,1.166666667
599,2009,Kamuli,0.81086,33.14035,0,0,0,0,798,26.6
600,2009,Kamuli,0.87878,33.11553,0,0,0,0,471,15.7
601,2009,Kamuli,0.93299,33.08041,0,0,2.83,90,153,5.1
602,2009,Kamuli,1.00236,32.96825,0,0,0,0,140,4.666666667
603,2009,Kamuli,1.02292,33.06552,0,0,0,0,349,11.63333333
604,2009,Kamuli,0.98264,33.10594,0,0,2,3.3,63,2.1
605,2009,Kamuli,1.04526,33.2066,0,0,2,3.3,846,28.2
606,2009,Kamuli,1.12702,33.30456,0,0,0,0,681,22.7
607,2009,Kamuli,0.87582,33.50115,0,0,0,0,202,6.733333333
608,2009,Kamuli,0.93036,33.51545,0,0,0,0,251,8.366666667
609,2009,Kamuli,1.06399,33.53708,0,0,3,3.3,31,1.033333333
610,2009,Kamuli,1.00923,33.45005,2.7,33.3,0,0,420,14
611,2009,Kamuli,1.07698,33.4145,2.5,53.3,0,0,862,28.73333333
612,2009,Katakwi,1.71664,33.83595,0,0,2,10,467,15.56666667
613,2009,Katakwi,1.72547,33.89619,0,0,2.67,90,185,6.166666667
614,2009,Katakwi,1.75521,33.97571,2.5,33.3,0,0,147,4.9
615,2009,Katakwi,1.75331,34.03925,0,0,2.93,16.7,108,3.6
616,2009,Katakwi,1.74561,34.08545,0,0,0,0,514,17.13333333
617,2009,Katakwi,1.75207,34.11368,0,0,0,0,266,8.866666667
618,2009,Katakwi,1.8443,34.13232,0,0,0,0,333,11.1
619,2009,Katakwi,1.89458,34.10289,0,0,2,10,847,28.23333333
620,2009,Katakwi,1.91905,33.97705,0,0,0,0,196,6.533333333
621,2009,Katakwi,1.88649,33.95871,0,0,2,43.3,1908,63.6
622,2009,Katakwi,1.79004,33.94801,0,0,2,16.7,836,27.86666667
623,2009,Katakwi,2.02051,33.94978,0,0,0,0,426,14.2
624,2009,Katakwi,2.06202,33.97805,0,0,0,0,23,0.766666667
625,2009,Katakwi,2.09159,33.97604,2.1,66.7,0,0,10,0.333333333
626,2009,Katakwi,2.12596,33.97145,0,0,3.23,100,455,15.16666667
627,2009,Kayunga,0.71029,32.89574,2.9,93.3,3,3.3,1368,45.6
628,2009,Kayunga,0.77623,32.88519,2.1,96.7,2,3.3,215,7.166666667
629,2009,Kayunga,0.81394,32.88583,2.3,80,0,0,132,4.4
630,2009,Kayunga,0.87504,32.86796,2.7,100,0,0,1472,49.06666667
631,2009,Kayunga,0.9438,32.88036,2,16.7,0,0,280,9.333333333
632,2009,Kayunga,1.08816,32.88729,2.7,90,0,0,454,15.13333333
633,2009,Kayunga,1.16701,32.82776,2.3,46.7,3,96.7,326,10.86666667
634,2009,Kayunga,1.19023,32.18827,0,0,2,10,740,24.66666667
635,2009,Kayunga,0.76093,32.97875,2.3,13.3,2.82,43.3,66,2.2
636,2009,Kayunga,0.81853,33.0293,2.3,96.7,0,0,1419,47.3
637,2009,Kayunga,0.6542,32.96704,2.8,100,0,0,105,3.5
638,2009,Kayunga,0.60956,33.00347,2,16.7,2,3.3,263,8.766666667
639,2009,Kayunga,0.54783,33.05734,2.4,53.3,2.67,10,1072,35.73333333
640,2009,Kayunga,0.50399,33.12248,2.3,90,0,3.3,934,31.13333333
641,2009,Kayunga,0.52132,33.0607,2.6,66.7,0,0,1055,35.16666667
642,2009,Kiboga,0.89277,31.77595,2.5,100,0,0,115,3.833333333
643,2009,Kiboga,0.88526,31.82803,0,0,3.67,100,56,1.866666667
644,2009,Kiboga,0.82203,31.90878,0,0,2.25,26.7,82,2.733333333
645,2009,Kiboga,0.70222,32.00306,0,0,2.89,60,551,18.36666667
646,2009,Kiboga,0.67645,31.97584,0,0,3.11,30,280,9.333333333
647,2009,Kiboga,0.74475,32.0589,0,0,3.08,83.3,596,19.86666667
648,2009,Kiboga,0.82041,31.99643,0,0,4.27,100,1033,34.43333333
649,2009,Kiboga,0.95066,31.98133,0,0,2.83,100,958,31.93333333
650,2009,Kiboga,0.91469,31.72994,0,0,0,0,188,6.266666667
651,2009,Kiboga,0.95325,31.72691,0,0,2,3.3,222,7.4
652,2009,Kiboga,0.94594,31.64212,0,0,0,0,190,6.333333333
653,2009,Kiboga,0.94253,31.53683,0,0,2.82,56.7,280,9.333333333
654,2009,Kiboga,0.08101,31.59304,0,0,3.26,90,316,10.53333333
655,2009,Kiboga,1.22045,31.55178,0,0,2.56,30,166,5.533333333
656,2009,Kiboga,1.18474,31.70495,0,0,3.29,23.3,303,10.1
657,2009,Kumi,1.49729,33.94829,2.3,20,0,0,39,1.3
658,2009,Kumi,1.52955,34.01892,2,100,0,0,69,2.3
659,2009,Kumi,1.46513,34.0065,0,0,2.52,70,94,3.133333333
660,2009,Kumi,1.33157,33.97588,0,0,2,13.3,1019,33.96666667
661,2009,Kumi,1.32792,33.91552,2,30,2,6.7,793,26.43333333
662,2009,Kumi,1.47493,33.87769,0,0,0,0,983,32.76666667
663,2009,Kumi,1.43942,33.86993,2.3,50,2.19,70,374,12.46666667
664,2009,Kumi,1.461,33.7466,2,43.3,2,3.3,2127,70.9
665,2009,Kumi,1.43169,33.75817,2.1,63.3,0,0,368,12.26666667
666,2009,Kumi,1.38945,33.71951,0,0,2.33,56.7,1127,37.56666667
667,2009,Kumi,1.50422,33.81469,2,43.3,0,0,738,24.6
668,2009,Kumi,1.56362,33.86544,0,0,2.2,16.7,17,0.566666667
669,2009,Kumi,1.58746,33.78858,2.1,46.7,2,3.3,648,21.6
670,2009,Kumi,1.62931,33.79589,2.2,60,0,0,249,8.3
671,2009,Kumi,1.62599,33.81971,0,0,2,3.3,17,0.566666667
672,2009,Lira,2.28003,32.92136,0,0,3.4,100,243,8.1
673,2009,Lira,2.31363,32.95016,0,0,0,0,185,6.166666667
674,2009,Lira,2.37897,33.00885,0,0,0,0,23,0.766666667
675,2009,Lira,2.42598,33.07792,0,0,0,100,904,30.13333333
676,2009,Lira,2.43964,33.12011,0,0,3.1,100,903,30.1
677,2009,Lira,2.46492,33.17275,0,0,0,0,1312,43.73333333
678,2009,Lira,2.44904,33.22663,0,0,0,0,1071,35.7
679,2009,Lira,2.39133,33.23217,0,0,0,0,2025,67.5
680,2009,Lira,2.32546,33.19321,0,0,2.46,93.3,94,3.133333333
681,2009,Lira,2.24357,32.94775,0,0,3.19,86.7,89,2.966666667
682,2009,Lira,2.20128,33.03178,0,0,0,0,183,6.1
683,2009,Lira,2.08432,33.00238,0,0,2,10,1223,40.76666667
684,2009,Lira,2.05105,33.00318,0,0,2,6.7,355,11.83333333
685,2009,Lira,2.12388,33.11171,0,0,2.97,100,82,2.733333333
686,2009,Lira,2.12349,33.26321,0,0,0,0,3433,114.4333333
687,2009,Luwero,0.85704,32.51949,0,0,2.81,53.3,3006,100.2
688,2009,Luwero,0.8869,32.579,2.7,100,0,0,3913,130.4333333
689,2009,Luwero,0.93369,32.60777,3.1,96.7,2,3.3,1759,58.63333333
690,2009,Luwero,0.97212,32.61321,2.7,73.3,2,3.3,4748,158.2666667
691,2009,Luwero,0.92017,32.64232,2.4,66.7,2,10,1047,34.9
692,2009,Luwero,0.81447,32.61357,2.4,63.3,0,0,1837,61.23333333
693,2009,Luwero,0.7132,32.53898,3.1,60,2.5,13.3,1134,37.8
694,2009,Luwero,0.70347,32.59903,2.4,100,2,3.3,918,30.6
695,2009,Luwero,0.66133,32.63662,2.3,66.7,0,0,3755,125.1666667
696,2009,Luwero,0.67883,32.69077,2.4,96.7,2,3.3,2975,99.16666667
697,2009,Luwero,0.65338,32.65226,2.6,100,0,0,1995,66.5
698,2009,Luwero,0.60287,32.61032,2.5,70,0,0,5310,177
699,2009,Luwero,0.57792,32.56494,0,0,2.2,16.7,2486,82.86666667
700,2009,Luwero,0.59349,32.51054,2.8,83.3,3.43,23.3,485,16.16666667
701,2009,Luwero,0.64396,32.50462,2.7,96.7,0,0,3082,102.7333333
702,2009,Manafwa,0.91764,34.27827,0,0,0,0,392,13.06666667
703,2009,Manafwa,0.88693,34.26239,0,0,2.25,16.7,366,12.2
704,2009,Manafwa,0.85686,34.24879,0,0,0,0,198,6.6
705,2009,Manafwa,0.82383,34.23814,0,0,2.67,40,116,3.866666667
706,2009,Manafwa,0.83401,34.20068,0,0,2.13,26.7,209,6.966666667
707,2009,Manafwa,0.83679,34.26821,0,0,0,0,89,2.966666667
708,2009,Manafwa,0.8142,34.30465,0,0,0,0,188,6.266666667
709,2009,Manafwa,0.82045,34.36027,0,0,3.23,100,666,22.2
710,2009,Manafwa,0.94942,34.25267,0,0,0,0,50,1.666666667
711,2009,Manafwa,0.95236,34.28286,0,0,0,0,1065,35.5
712,2009,Manafwa,0.97357,34.30846,0,0,0,16.7,158,5.266666667
713,2009,Manafwa,0.99403,34.33015,0,0,3.06,53.3,4063,135.4333333
714,2009,Manafwa,0.93996,34.28029,0,0,0,0,442,14.73333333
715,2009,Manafwa,0.92276,34.31222,0,0,2.47,56.7,1443,48.1
716,2009,Manafwa,0.90034,34.32493,0,0,0,0,7,0.233333333
717,2009,Mayuge,0.44238,33.48131,2,20,0,0,141,4.7
718,2009,Mayuge,0.36982,33.43371,0,0,0,0,482,16.06666667
719,2009,Mayuge,0.37182,33.44831,0,0,2.13,100,97,3.233333333
720,2009,Mayuge,0.41413,33.49349,2.1,46.7,0,0,127,4.233333333
721,2009,Mayuge,0.38395,33.52966,2.3,10,0,0,163,5.433333333
722,2009,Mayuge,0.32682,33.53613,2,20,2.33,10,267,8.9
723,2009,Mayuge,0.27734,33.53356,2.1,70,0,0,206,6.866666667
724,2009,Mayuge,0.53048,33.49981,0,0,0,0,39,1.3
725,2009,Mayuge,0.49783,33.52562,0,0,2,3.3,152,5.066666667
726,2009,Mayuge,0.45076,33.55265,0,0,2.72,60,424,14.13333333
727,2009,Mayuge,0.42009,33.57922,0,0,2.33,10,256,8.533333333
728,2009,Mayuge,0.40012,33.56863,0,0,2.45,33.3,776,25.86666667
729,2009,Mayuge,0.43595,33.48811,2,10,0,0,663,22.1
730,2009,Mayuge,0.50325,33.42226,0,0,2.73,90,544,18.13333333
731,2009,Mayuge,0.52495,33.39059,2.1,43.3,2,100,336,11.2
732,2009,Mpigi,0.25355,32.30116,2.7,10,2.83,20,10,0.333333333
733,2009,Mpigi,0.27547,32.29573,0,0,3,3.3,102,3.4
734,2009,Mpigi,0.26848,32.31825,3,100,2.5,6.7,179,5.966666667
735,2009,Mpigi,0.32306,32.31016,2,13.3,3.43,23.3,319,10.63333333
736,2009,Mpigi,0.25216,32.2652,2,13.3,3,6.7,1697,56.56666667
737,2009,Mpigi,0.26989,32.22584,2.5,63.3,2,6.7,201,6.7
738,2009,Mpigi,0.24756,32.17571,2.9,100,0,0,435,14.5
739,2009,Mpigi,0.21252,32.15585,2.5,90,0,0,1967,65.56666667
740,2009,Mpigi,0.17623,32.09172,2.4,60,2.67,10,1561,52.03333333
741,2009,Mpigi,0.21981,32.04737,2.3,13.3,3.11,30,1635,54.5
742,2009,Mpigi,0.18718,31.97439,0,0,3.23,43.3,605,20.16666667
743,2009,Mpigi,0.1768,31.88418,0,0,3.18,73.3,157,5.233333333
